model,learning_rate,val_split,epochs,accuracy,TPR,TNR
CNN_model_paper,1e-05,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,0.33,5,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,0.33,5,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,,1,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,0.33,5,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-07,0.33,10,0.49295774647887325,0.9714285714285714,0.027777777777777776
CNN_model_paper,1e-07,0.33,10,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,0.33,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,0.33,10,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-06,0.33,10,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-06,0.33,10,0.49295774647887325,0.9714285714285714,0.027777777777777776
CNN_model_paper,1e-06,0.33,10,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,0.33,10,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,0.33,10,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,0.33,1,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,0.33,10,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,0.33,10,0.49295774647887325,1.0,0.0
cnn_model_succeeded,0.0001,0.33,1,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,10,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,0.33,10,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,0.33,10,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,0.33,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,,10,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,1e-06,,10,0.49295774647887325,0.4857142857142857,0.5
simple_CNN_model_1,1e-06,,10,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,0.33,1,0.49295774647887325,1.0,0.0
