model,learning_rate,val_split,epochs,accuracy,TPR,TNR
cnn_model_succeeded,0.001,0.33,10,0.4875,0.0,1.0
cnn_model_succeeded,0.001,,20,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,,20,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,10,0.4875,0.0,1.0
cnn_model_succeeded,0.001,0.33,1,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,0.33,1,0.4875,0.0,1.0
cnn_model_succeeded,0.001,,10,0.4875,0.0,1.0
cnn_model_succeeded,0.0001,,10,0.4875,0.0,1.0
CNN_model_paper2,1e-07,,20,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,,50,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,,20,0.4875,0.4585365853658537,0.517948717948718
cnn_model_succeeded,1e-07,0.33,3,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,0.33,3,0.4875,0.0,1.0
cnn_model_succeeded,0.001,0.33,3,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,50,0.4875,0.0,1.0
cnn_model_succeeded,0.001,,50,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,,5,0.4875,0.0,1.0
cnn_model_succeeded,0.001,0.33,50,0.4875,0.0,1.0
CNN_model_paper2,0.001,,50,0.4875,0.0,1.0
cnn_model_succeeded,0.001,0.33,20,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,1e-05,0.33,3,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,0.33,20,0.4875,0.0,1.0
CNN_model_paper2,1e-06,0.33,3,0.4875,0.0,1.0
CNN_model_paper2,1e-07,0.33,3,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,,1,0.4875,0.0,1.0
cnn_model_succeeded,1e-07,,1,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,0.33,50,0.4875,0.0,1.0
CNN_model_paper2,1e-07,,1,0.4875,0.13658536585365855,0.8564102564102564
simple_CNN_model_1_sigmoid,0.0001,,1,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,100,0.4875,0.0,1.0
cnn_model_succeeded,0.001,,3,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,,10,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,0.33,5,0.4875,0.0,1.0
cnn_model_succeeded,0.001,0.33,100,0.4875,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,0.33,100,0.4875,0.0,1.0
CNN_model_paper2,0.001,0.33,1,0.485,0.0,0.9948717948717949
CNN_model_paper2,0.0001,0.33,3,0.485,0.0975609756097561,0.8923076923076924
simple_CNN_model_1_sigmoid,1e-05,,1,0.48,0.18536585365853658,0.7897435897435897
CNN_model_paper2,1e-05,0.33,1,0.48,0.4975609756097561,0.46153846153846156
cnn_model_succeeded,1e-07,0.33,1,0.475,0.5365853658536586,0.41025641025641024
CNN_model_paper2,1e-07,,100,0.475,0.44878048780487806,0.5025641025641026
cnn_model_succeeded,1e-07,,50,0.4725,0.37073170731707317,0.5794871794871795
CNN_model_paper2,1e-05,,5,0.47,0.551219512195122,0.38461538461538464
CNN_model_paper2,1e-05,0.33,10,0.4675,0.5317073170731708,0.4
CNN_model_paper2,1e-07,0.33,1,0.465,0.16097560975609757,0.7846153846153846
CNN_model_paper2,1e-05,0.33,50,0.465,0.4097560975609756,0.5230769230769231
CNN_model_paper2,1e-07,,50,0.465,0.40487804878048783,0.5282051282051282
simple_CNN_model_1_sigmoid,1e-06,0.33,3,0.4625,0.424390243902439,0.5025641025641026
cnn_model_succeeded,1e-07,,20,0.4625,0.4292682926829268,0.49743589743589745
cnn_model_succeeded,1e-07,0.33,20,0.4425,0.4146341463414634,0.4717948717948718
simple_CNN_model_1_sigmoid,1e-06,0.33,10,0.44,0.28780487804878047,0.6
